from activity name,from reference product,from location,from categories,from database,from key,to activity name,to reference product,to location,to categories,to database,to key,flow type,baseline,nop_supplementation,increase_feed_level,nitrate_supplementation
"market for inorganic phosphorus fertiliser, as P2O5","inorganic phosphorus fertiliser, as P2O5",BD,,remind - SSP1-PkBudg650 - 2040,"('remind - SSP1-PkBudg650 - 2040', 'bc0265aa6e804682a8f7ad9d4fc1fcb7')","milk production, from cow",cow milk,RoW,,remind - SSP1-PkBudg650 - 2040,"('remind - SSP1-PkBudg650 - 2040', '8e01a106a4924c759f988cd7afa99b6c')",technosphere,9.86330724117579e-06,9.86330724117579e-06,8.444612364020368e-06,9.893978574757537e-06
"market for inorganic phosphorus fertiliser, as P2O5","inorganic phosphorus fertiliser, as P2O5",LK,,remind - SSP1-PkBudg650 - 2040,"('remind - SSP1-PkBudg650 - 2040', '3830a7a35641447e9dd0c0a7ee76fcb7')","milk production, from cow",cow milk,RoW,,remind - SSP1-PkBudg650 - 2040,"('remind - SSP1-PkBudg650 - 2040', '8e01a106a4924c759f988cd7afa99b6c')",technosphere,3.646379980182246e-07,3.646379980182246e-07,3.121900667964252e-07,3.6577189087995246e-07
"market for inorganic phosphorus fertiliser, as P2O5","inorganic phosphorus fertiliser, as P2O5",ID,,remind - SSP1-PkBudg650 - 2040,"('remind - SSP1-PkBudg650 - 2040', '69d36ef15073427292454e1c8374bef8')","milk production, from cow",cow milk,RoW,,remind - SSP1-PkBudg650 - 2040,"('remind - SSP1-PkBudg650 - 2040', '8e01a106a4924c759f988cd7afa99b6c')",technosphere,2.107366526615806e-05,2.107366526615806e-05,1.804252163198464e-05,2.113919677616417e-05
"market for inorganic phosphorus fertiliser, as P2O5","inorganic phosphorus fertiliser, as P2O5",NZ,,remind - SSP1-PkBudg650 - 2040,"('remind - SSP1-PkBudg650 - 2040', 'c06777ca7cea4665bc2fa3784fd08fac')","milk production, from cow",cow milk,RoW,,remind - SSP1-PkBudg650 - 2040,"('remind - SSP1-PkBudg650 - 2040', '8e01a106a4924c759f988cd7afa99b6c')",technosphere,5.104931915411726e-06,5.104931915411726e-06,4.370660886482642e-06,5.120806415299153e-06
"market group for inorganic phosphorus fertiliser, as P2O5","inorganic phosphorus fertiliser, as P2O5",RER,,remind - SSP1-PkBudg650 - 2040,"('remind - SSP1-PkBudg650 - 2040', '187f28391de9440aa5ba87714f63150d')","milk production, from cow",cow milk,RoW,,remind - SSP1-PkBudg650 - 2040,"('remind - SSP1-PkBudg650 - 2040', '8e01a106a4924c759f988cd7afa99b6c')",technosphere,5.024018537369557e-05,5.024018537369557e-05,4.3013857340492785e-05,5.039641425789504e-05
"market for inorganic phosphorus fertiliser, as P2O5","inorganic phosphorus fertiliser, as P2O5",IN,,remind - SSP1-PkBudg650 - 2040,"('remind - SSP1-PkBudg650 - 2040', 'e3db605c22014b3fa170b5caa20bd724')","milk production, from cow",cow milk,RoW,,remind - SSP1-PkBudg650 - 2040,"('remind - SSP1-PkBudg650 - 2040', '8e01a106a4924c759f988cd7afa99b6c')",technosphere,0.0001032799482345581,0.0001032799482345581,8.842461321451894e-05,0.00010360111168076849
"market for inorganic phosphorus fertiliser, as P2O5","inorganic phosphorus fertiliser, as P2O5",VN,,remind - SSP1-PkBudg650 - 2040,"('remind - SSP1-PkBudg650 - 2040', '39ab6deaa17841c7980a96dcd727b930')","milk production, from cow",cow milk,RoW,,remind - SSP1-PkBudg650 - 2040,"('remind - SSP1-PkBudg650 - 2040', '8e01a106a4924c759f988cd7afa99b6c')",technosphere,1.2067709576513153e-05,1.2067709576513153e-05,1.033194313057633e-05,1.2105235807516453e-05
"market for inorganic phosphorus fertiliser, as P2O5","inorganic phosphorus fertiliser, as P2O5",CO,,remind - SSP1-PkBudg650 - 2040,"('remind - SSP1-PkBudg650 - 2040', 'cad7537ba9ad4e4292cf8dab636b3ecc')","milk production, from cow",cow milk,RoW,,remind - SSP1-PkBudg650 - 2040,"('remind - SSP1-PkBudg650 - 2040', '8e01a106a4924c759f988cd7afa99b6c')",technosphere,3.2862621992535423e-06,3.2862621992535423e-06,2.8135806500458414e-06,3.2964812912564372e-06
"market for inorganic phosphorus fertiliser, as P2O5","inorganic phosphorus fertiliser, as P2O5",TH,,remind - SSP1-PkBudg650 - 2040,"('remind - SSP1-PkBudg650 - 2040', '0b2de30429994326a4f33b6c247bf965')","milk production, from cow",cow milk,RoW,,remind - SSP1-PkBudg650 - 2040,"('remind - SSP1-PkBudg650 - 2040', '8e01a106a4924c759f988cd7afa99b6c')",technosphere,7.752324563625734e-06,7.752324563625734e-06,6.637264181186417e-06,7.776431501279701e-06
"market for inorganic phosphorus fertiliser, as P2O5","inorganic phosphorus fertiliser, as P2O5",EC,,remind - SSP1-PkBudg650 - 2040,"('remind - SSP1-PkBudg650 - 2040', 'c835acf0aea94b05a6c5423b8b16c583')","milk production, from cow",cow milk,RoW,,remind - SSP1-PkBudg650 - 2040,"('remind - SSP1-PkBudg650 - 2040', '8e01a106a4924c759f988cd7afa99b6c')",technosphere,6.524307991639944e-07,6.524307991639944e-07,5.585880129828719e-07,6.544596239983894e-07
"market for inorganic phosphorus fertiliser, as P2O5","inorganic phosphorus fertiliser, as P2O5",CR,,remind - SSP1-PkBudg650 - 2040,"('remind - SSP1-PkBudg650 - 2040', 'a57f220412e945d5980ed3be71a16749')","milk production, from cow",cow milk,RoW,,remind - SSP1-PkBudg650 - 2040,"('remind - SSP1-PkBudg650 - 2040', '8e01a106a4924c759f988cd7afa99b6c')",technosphere,3.5861091873812256e-07,3.5861091873812256e-07,3.070298961798995e-07,3.5972606955373915e-07
"market for inorganic phosphorus fertiliser, as P2O5","inorganic phosphorus fertiliser, as P2O5",CN,,remind - SSP1-PkBudg650 - 2040,"('remind - SSP1-PkBudg650 - 2040', 'fb249f11804a480a84a8a3fb594cf64d')","milk production, from cow",cow milk,RoW,,remind - SSP1-PkBudg650 - 2040,"('remind - SSP1-PkBudg650 - 2040', '8e01a106a4924c759f988cd7afa99b6c')",technosphere,0.00018232200818601996,0.00018232200818601996,0.00015609760974830478,0.0001828889639743404
"market for inorganic phosphorus fertiliser, as P2O5","inorganic phosphorus fertiliser, as P2O5",AU,,remind - SSP1-PkBudg650 - 2040,"('remind - SSP1-PkBudg650 - 2040', '4c085fafa2fb4f9586770bbcb4a3b653')","milk production, from cow",cow milk,RoW,,remind - SSP1-PkBudg650 - 2040,"('remind - SSP1-PkBudg650 - 2040', '8e01a106a4924c759f988cd7afa99b6c')",technosphere,1.2317833352426533e-05,1.2317833352426533e-05,1.054609019899532e-05,1.2356137378299261e-05
"market for inorganic phosphorus fertiliser, as P2O5","inorganic phosphorus fertiliser, as P2O5",TR,,remind - SSP1-PkBudg650 - 2040,"('remind - SSP1-PkBudg650 - 2040', 'ede584c8cc54452092a33232e864cce5')","milk production, from cow",cow milk,RoW,,remind - SSP1-PkBudg650 - 2040,"('remind - SSP1-PkBudg650 - 2040', '8e01a106a4924c759f988cd7afa99b6c')",technosphere,1.133541991293896e-05,1.133541991293896e-05,9.704982802173767e-06,1.1370668986798034e-05
"market for inorganic potassium fertiliser, as K2O","inorganic potassium fertiliser, as K2O",PE,,remind - SSP1-PkBudg650 - 2040,"('remind - SSP1-PkBudg650 - 2040', 'c44bde8c362546c5a7da6dc5bd88dec5')","milk production, from cow",cow milk,RoW,,remind - SSP1-PkBudg650 - 2040,"('remind - SSP1-PkBudg650 - 2040', '8e01a106a4924c759f988cd7afa99b6c')",technosphere,1.0274428632328636e-06,1.0274428632328636e-06,8.796599856445751e-07,1.0306378405385331e-06
"market for inorganic potassium fertiliser, as K2O","inorganic potassium fertiliser, as K2O",BR,,remind - SSP1-PkBudg650 - 2040,"('remind - SSP1-PkBudg650 - 2040', 'bcf4137ea7c542c28a3f965b48f018e9')","milk production, from cow",cow milk,RoW,,remind - SSP1-PkBudg650 - 2040,"('remind - SSP1-PkBudg650 - 2040', '8e01a106a4924c759f988cd7afa99b6c')",technosphere,4.44137622253038e-05,4.44137622253038e-05,3.802548135728065e-05,4.4551873031702074e-05
"market group for inorganic potassium fertiliser, as K2O","inorganic potassium fertiliser, as K2O",RER,,remind - SSP1-PkBudg650 - 2040,"('remind - SSP1-PkBudg650 - 2040', 'b3669ac529814bf6b33a0f588dbd85cd')","milk production, from cow",cow milk,RoW,,remind - SSP1-PkBudg650 - 2040,"('remind - SSP1-PkBudg650 - 2040', '8e01a106a4924c759f988cd7afa99b6c')",technosphere,2.7450330890133046e-05,2.7450330890133046e-05,2.350199562511391e-05,2.75356915338881e-05
"market for inorganic potassium fertiliser, as K2O","inorganic potassium fertiliser, as K2O",CR,,remind - SSP1-PkBudg650 - 2040,"('remind - SSP1-PkBudg650 - 2040', 'a146adeb38fe4d9a9fa407143855d82a')","milk production, from cow",cow milk,RoW,,remind - SSP1-PkBudg650 - 2040,"('remind - SSP1-PkBudg650 - 2040', '8e01a106a4924c759f988cd7afa99b6c')",technosphere,6.374091867655807e-07,6.374091867655807e-07,5.457270434636821e-07,6.39391299794945e-07
"market for inorganic potassium fertiliser, as K2O","inorganic potassium fertiliser, as K2O",TH,,remind - SSP1-PkBudg650 - 2040,"('remind - SSP1-PkBudg650 - 2040', '35976437ab9e4528a7c1673d34e959ac')","milk production, from cow",cow milk,RoW,,remind - SSP1-PkBudg650 - 2040,"('remind - SSP1-PkBudg650 - 2040', '8e01a106a4924c759f988cd7afa99b6c')",technosphere,3.583909119697637e-06,3.583909119697637e-06,3.068415342206881e-06,3.595053786435587e-06
"market for inorganic potassium fertiliser, as K2O","inorganic potassium fertiliser, as K2O",MY,,remind - SSP1-PkBudg650 - 2040,"('remind - SSP1-PkBudg650 - 2040', '0c2b62f44f694f1e8b797d25fbe134dd')","milk production, from cow",cow milk,RoW,,remind - SSP1-PkBudg650 - 2040,"('remind - SSP1-PkBudg650 - 2040', '8e01a106a4924c759f988cd7afa99b6c')",technosphere,1.0557469067862257e-05,1.0557469067862257e-05,9.038928996457412e-06,1.059029899474597e-05
"market for inorganic potassium fertiliser, as K2O","inorganic potassium fertiliser, as K2O",PH,,remind - SSP1-PkBudg650 - 2040,"('remind - SSP1-PkBudg650 - 2040', '2d5691c43a964c81b775a95c2f5353c8')","milk production, from cow",cow milk,RoW,,remind - SSP1-PkBudg650 - 2040,"('remind - SSP1-PkBudg650 - 2040', '8e01a106a4924c759f988cd7afa99b6c')",technosphere,1.2285303228054545e-06,1.2285303228054545e-06,1.0518239065115193e-06,1.2323506096955105e-06
"market for inorganic potassium fertiliser, as K2O","inorganic potassium fertiliser, as K2O",EC,,remind - SSP1-PkBudg650 - 2040,"('remind - SSP1-PkBudg650 - 2040', '03b6c197065d4dcd98a4bfb193ce1afe')","milk production, from cow",cow milk,RoW,,remind - SSP1-PkBudg650 - 2040,"('remind - SSP1-PkBudg650 - 2040', '8e01a106a4924c759f988cd7afa99b6c')",technosphere,9.712902055980521e-07,9.712902055980521e-07,8.315840801353187e-07,9.74310568359968e-07
"market for inorganic potassium fertiliser, as K2O","inorganic potassium fertiliser, as K2O",CO,,remind - SSP1-PkBudg650 - 2040,"('remind - SSP1-PkBudg650 - 2040', '4b1a83bb4bef4142b641e090a6f63191')","milk production, from cow",cow milk,RoW,,remind - SSP1-PkBudg650 - 2040,"('remind - SSP1-PkBudg650 - 2040', '8e01a106a4924c759f988cd7afa99b6c')",technosphere,2.587577682788833e-06,2.587577682788833e-06,2.215391851702768e-06,2.595624117553248e-06
"market for inorganic potassium fertiliser, as K2O","inorganic potassium fertiliser, as K2O",IL,,remind - SSP1-PkBudg650 - 2040,"('remind - SSP1-PkBudg650 - 2040', '772736f987494353bbb6a267baef61fc')","milk production, from cow",cow milk,RoW,,remind - SSP1-PkBudg650 - 2040,"('remind - SSP1-PkBudg650 - 2040', '8e01a106a4924c759f988cd7afa99b6c')",technosphere,2.7317537387716584e-07,2.7317537387716584e-07,2.338830255797653e-07,2.7402485091500234e-07
"market for inorganic potassium fertiliser, as K2O","inorganic potassium fertiliser, as K2O",ID,,remind - SSP1-PkBudg650 - 2040,"('remind - SSP1-PkBudg650 - 2040', '9d1afdf876c747468173140c751a7c81')","milk production, from cow",cow milk,RoW,,remind - SSP1-PkBudg650 - 2040,"('remind - SSP1-PkBudg650 - 2040', '8e01a106a4924c759f988cd7afa99b6c')",technosphere,1.5287196220015176e-05,1.5287196220015176e-05,1.3088352928095185e-05,1.5334733895089955e-05
"market for inorganic potassium fertiliser, as K2O","inorganic potassium fertiliser, as K2O",IN,,remind - SSP1-PkBudg650 - 2040,"('remind - SSP1-PkBudg650 - 2040', '20fc96a17cfd4624bc86760030940499')","milk production, from cow",cow milk,RoW,,remind - SSP1-PkBudg650 - 2040,"('remind - SSP1-PkBudg650 - 2040', '8e01a106a4924c759f988cd7afa99b6c')",technosphere,2.1092932001920417e-05,2.1092932001920417e-05,1.8059017124931865e-05,2.115852342453648e-05
"market for inorganic potassium fertiliser, as K2O","inorganic potassium fertiliser, as K2O",AU,,remind - SSP1-PkBudg650 - 2040,"('remind - SSP1-PkBudg650 - 2040', 'e4413516a622470e973880652a73ef1e')","milk production, from cow",cow milk,RoW,,remind - SSP1-PkBudg650 - 2040,"('remind - SSP1-PkBudg650 - 2040', '8e01a106a4924c759f988cd7afa99b6c')",technosphere,1.7710869997245027e-06,1.7710869997245027e-06,1.5163416093531702e-06,1.776594442496241e-06
"market for inorganic potassium fertiliser, as K2O","inorganic potassium fertiliser, as K2O",CI,,remind - SSP1-PkBudg650 - 2040,"('remind - SSP1-PkBudg650 - 2040', '7d0a50e0e14f42bf83893c017623366b')","milk production, from cow",cow milk,RoW,,remind - SSP1-PkBudg650 - 2040,"('remind - SSP1-PkBudg650 - 2040', '8e01a106a4924c759f988cd7afa99b6c')",technosphere,4.5984521079844853e-07,4.5984521079844853e-07,3.937030914370279e-07,4.612751638062479e-07
"market for inorganic potassium fertiliser, as K2O","inorganic potassium fertiliser, as K2O",RU,,remind - SSP1-PkBudg650 - 2040,"('remind - SSP1-PkBudg650 - 2040', '862d64e9a1a94c4588decf434cf99012')","milk production, from cow",cow milk,RoW,,remind - SSP1-PkBudg650 - 2040,"('remind - SSP1-PkBudg650 - 2040', '8e01a106a4924c759f988cd7afa99b6c')",technosphere,2.21575578507327e-06,2.21575578507327e-06,1.8970511858504025e-06,2.222645987634938e-06
"market for inorganic potassium fertiliser, as K2O","inorganic potassium fertiliser, as K2O",CY,,remind - SSP1-PkBudg650 - 2040,"('remind - SSP1-PkBudg650 - 2040', 'fd7bf70bfbb34c6395262da8b6a8b314')","milk production, from cow",cow milk,RoW,,remind - SSP1-PkBudg650 - 2040,"('remind - SSP1-PkBudg650 - 2040', '8e01a106a4924c759f988cd7afa99b6c')",technosphere,2.883517780105649e-08,2.883517780105649e-08,2.4687652226931926e-08,2.8924844819998484e-08
"market for inorganic potassium fertiliser, as K2O","inorganic potassium fertiliser, as K2O",MX,,remind - SSP1-PkBudg650 - 2040,"('remind - SSP1-PkBudg650 - 2040', '7eef94558530434481fbedae76dcdd6f')","milk production, from cow",cow milk,RoW,,remind - SSP1-PkBudg650 - 2040,"('remind - SSP1-PkBudg650 - 2040', '8e01a106a4924c759f988cd7afa99b6c')",technosphere,2.417601990600815e-06,2.417601990600815e-06,2.06986471798015e-06,2.425119862173553e-06
"market for inorganic potassium fertiliser, as K2O","inorganic potassium fertiliser, as K2O",CN,,remind - SSP1-PkBudg650 - 2040,"('remind - SSP1-PkBudg650 - 2040', '8fecaf584ae74aaaa3b8566fc277abff')","milk production, from cow",cow milk,RoW,,remind - SSP1-PkBudg650 - 2040,"('remind - SSP1-PkBudg650 - 2040', '8e01a106a4924c759f988cd7afa99b6c')",technosphere,7.439171895384789e-05,7.439171895384789e-05,6.369154020021224e-05,7.462305041011926e-05
"market for inorganic potassium fertiliser, as K2O","inorganic potassium fertiliser, as K2O",KE,,remind - SSP1-PkBudg650 - 2040,"('remind - SSP1-PkBudg650 - 2040', '42506a04348142ff875dcd9bc81bff33')","milk production, from cow",cow milk,RoW,,remind - SSP1-PkBudg650 - 2040,"('remind - SSP1-PkBudg650 - 2040', '8e01a106a4924c759f988cd7afa99b6c')",technosphere,1.396229691863482e-07,1.396229691863482e-07,1.195402133444762e-07,1.400571463400022e-07
"market for inorganic potassium fertiliser, as K2O","inorganic potassium fertiliser, as K2O",BD,,remind - SSP1-PkBudg650 - 2040,"('remind - SSP1-PkBudg650 - 2040', '7d4ba51933d147f2a02edaa7f594073e')","milk production, from cow",cow milk,RoW,,remind - SSP1-PkBudg650 - 2040,"('remind - SSP1-PkBudg650 - 2040', '8e01a106a4924c759f988cd7afa99b6c')",technosphere,3.592256007323158e-06,3.592256007323158e-06,3.0755616501054436e-06,3.603426629875773e-06
"market for inorganic potassium fertiliser, as K2O","inorganic potassium fertiliser, as K2O",LK,,remind - SSP1-PkBudg650 - 2040,"('remind - SSP1-PkBudg650 - 2040', '5b83d27123fb4bbeab0ecb2f9827378d')","milk production, from cow",cow milk,RoW,,remind - SSP1-PkBudg650 - 2040,"('remind - SSP1-PkBudg650 - 2040', '8e01a106a4924c759f988cd7afa99b6c')",technosphere,4.0293366510013584e-07,4.0293366510013584e-07,3.449774529966917e-07,4.0418664369559216e-07
"market for inorganic potassium fertiliser, as K2O","inorganic potassium fertiliser, as K2O",NZ,,remind - SSP1-PkBudg650 - 2040,"('remind - SSP1-PkBudg650 - 2040', 'b8f877adf3b842689d31752e6b36747f')","milk production, from cow",cow milk,RoW,,remind - SSP1-PkBudg650 - 2040,"('remind - SSP1-PkBudg650 - 2040', '8e01a106a4924c759f988cd7afa99b6c')",technosphere,1.1738952707673889e-06,1.1738952707673889e-06,1.0050473208624905e-06,1.1775456623205827e-06
"market for inorganic potassium fertiliser, as K2O","inorganic potassium fertiliser, as K2O",US,,remind - SSP1-PkBudg650 - 2040,"('remind - SSP1-PkBudg650 - 2040', '509f9de2e7ee455a900c8613162b8fd6')","milk production, from cow",cow milk,RoW,,remind - SSP1-PkBudg650 - 2040,"('remind - SSP1-PkBudg650 - 2040', '8e01a106a4924c759f988cd7afa99b6c')",technosphere,3.9679482142673805e-05,3.9679482142673805e-05,3.397215936872758e-05,3.980287104290682e-05
"market for inorganic potassium fertiliser, as K2O","inorganic potassium fertiliser, as K2O",CL,,remind - SSP1-PkBudg650 - 2040,"('remind - SSP1-PkBudg650 - 2040', 'c92a4b0c375540f98f970b49202b8715')","milk production, from cow",cow milk,RoW,,remind - SSP1-PkBudg650 - 2040,"('remind - SSP1-PkBudg650 - 2040', '8e01a106a4924c759f988cd7afa99b6c')",technosphere,7.65649815548386e-07,7.65649815548386e-07,6.555221023530703e-07,7.680307107517162e-07
"market for inorganic potassium fertiliser, as K2O","inorganic potassium fertiliser, as K2O",TR,,remind - SSP1-PkBudg650 - 2040,"('remind - SSP1-PkBudg650 - 2040', 'cd54a5fbbdca4dae8e3880c63c024f0c')","milk production, from cow",cow milk,RoW,,remind - SSP1-PkBudg650 - 2040,"('remind - SSP1-PkBudg650 - 2040', '8e01a106a4924c759f988cd7afa99b6c')",technosphere,9.53078483689751e-07,9.53078483689751e-07,8.159918524741019e-07,9.56042214554871e-07
"market for inorganic potassium fertiliser, as K2O","inorganic potassium fertiliser, as K2O",VN,,remind - SSP1-PkBudg650 - 2040,"('remind - SSP1-PkBudg650 - 2040', '1e70a7aeb67a44e08c0a692c66df71d1')","milk production, from cow",cow milk,RoW,,remind - SSP1-PkBudg650 - 2040,"('remind - SSP1-PkBudg650 - 2040', '8e01a106a4924c759f988cd7afa99b6c')",technosphere,4.86403905597399e-06,4.86403905597399e-06,4.164416999977732e-06,4.8791644658180254e-06
"market for inorganic potassium fertiliser, as K2O","inorganic potassium fertiliser, as K2O",AR,,remind - SSP1-PkBudg650 - 2040,"('remind - SSP1-PkBudg650 - 2040', '0646a70575a14c988492a08cc8bef50d')","milk production, from cow",cow milk,RoW,,remind - SSP1-PkBudg650 - 2040,"('remind - SSP1-PkBudg650 - 2040', '8e01a106a4924c759f988cd7afa99b6c')",technosphere,3.5740444559451134e-07,3.5740444559451134e-07,3.059969568446159e-07,3.5851584471312204e-07
"market for inorganic potassium fertiliser, as K2O","inorganic potassium fertiliser, as K2O",RoW,,remind - SSP1-PkBudg650 - 2040,"('remind - SSP1-PkBudg650 - 2040', '18b180505eee4ae4bda602833a553237')","milk production, from cow",cow milk,RoW,,remind - SSP1-PkBudg650 - 2040,"('remind - SSP1-PkBudg650 - 2040', '8e01a106a4924c759f988cd7afa99b6c')",technosphere,0.0002870936586987227,0.0002870936586987227,0.00024579936532424893,0.0002879864165901522
"market for limestone, crushed, washed","limestone, crushed, washed",CH,,remind - SSP1-PkBudg650 - 2040,"('remind - SSP1-PkBudg650 - 2040', '6dea6b253b8e46c8882425a1bacd196b')","milk production, from cow",cow milk,RoW,,remind - SSP1-PkBudg650 - 2040,"('remind - SSP1-PkBudg650 - 2040', '8e01a106a4924c759f988cd7afa99b6c')",technosphere,2.90496814159269e-06,2.90496814159269e-06,2.4871302582129197e-06,2.914001546386488e-06
"market for limestone, crushed, washed","limestone, crushed, washed",RoW,,remind - SSP1-PkBudg650 - 2040,"('remind - SSP1-PkBudg650 - 2040', '58f947c7cbf04023a9009da9d460eec9')","milk production, from cow",cow milk,RoW,,remind - SSP1-PkBudg650 - 2040,"('remind - SSP1-PkBudg650 - 2040', '8e01a106a4924c759f988cd7afa99b6c')",technosphere,0.0029869363643229008,0.0029869363643229008,0.002557308531098374,0.002996224660771292
market for magnesium oxide,magnesium oxide,GLO,,remind - SSP1-PkBudg650 - 2040,"('remind - SSP1-PkBudg650 - 2040', '3995e77c16dc428795df5bc3d8b0fe94')","milk production, from cow",cow milk,RoW,,remind - SSP1-PkBudg650 - 2040,"('remind - SSP1-PkBudg650 - 2040', '8e01a106a4924c759f988cd7afa99b6c')",technosphere,0.0003784475557040423,0.0003784475557040423,0.0003240133182397623,0.0003796243913171254
"market for maize grain, feed","maize grain, feed",RoW,,remind - SSP1-PkBudg650 - 2040,"('remind - SSP1-PkBudg650 - 2040', 'c1755018262348ff8f863aaec0945eb4')","milk production, from cow",cow milk,RoW,,remind - SSP1-PkBudg650 - 2040,"('remind - SSP1-PkBudg650 - 2040', '8e01a106a4924c759f988cd7afa99b6c')",technosphere,0.21412445604801178,0.21412445604801178,0.2902046352089064,0.20579059217534362
market for maize silage,maize silage,BR,,remind - SSP1-PkBudg650 - 2040,"('remind - SSP1-PkBudg650 - 2040', '874e0c10302345caa0ab76ae19f76be2')","milk production, from cow",cow milk,RoW,,remind - SSP1-PkBudg650 - 2040,"('remind - SSP1-PkBudg650 - 2040', '8e01a106a4924c759f988cd7afa99b6c')",technosphere,0.008950051851570606,0.008950051851570606,0.012130078836503655,0.008601709979927572
market for maize silage,maize silage,RoW,,remind - SSP1-PkBudg650 - 2040,"('remind - SSP1-PkBudg650 - 2040', '1b78d0d4a9584e259c277becab44bec3')","milk production, from cow",cow milk,RoW,,remind - SSP1-PkBudg650 - 2040,"('remind - SSP1-PkBudg650 - 2040', '8e01a106a4924c759f988cd7afa99b6c')",technosphere,0.19318468868732452,0.19318468868732452,0.26182479639729,0.1856658142555177
